25419595551035327,,106142777972217,FRITA,,49,"12/21/2025 11:00",,,Lifetime,13392,8425,0,189144.823,14.153,8338,0,189,167,14,8,122692.649,66510.05,4.877,15.794360009499,13.401709339159,4.877,0,0.99,0.99,1,0.91,0.73,0.64,0.57,0.54,0.5,0.48,0.45,0.42,0.41,0.39,0.37,0.36,0.35,0.34,0.33,0.32,0.31,0.3,0.3,0.29,0.28,0.25,0.24,0.24,0.23,0.22,0.21,0.21,0.2,0.19,0.18,0.17,0.16,0.15,0.14,0.11,0.08,0.88,0.9,0.93,0.96,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86,0.83,0.81,0.79,0.77,0.76,0.73,0.72,0.71,0.7,0.68,0.66,0.64,0.62,0.61,0.59,0.56,0.54,0.51,0.48,0.46,0.42,0.32,0.25,0,0,0,1293,1370,1513,1141,305,760,423,813,199,134,192,116,8001,119,49,48,25,39,6,14,4,7,17,20,6,8,4,,,4,,6,5,2,,2,1,,1,6,4,1,,,,2,3,,1,1,,,,3,1,1,1,1,,,1,,1,,,2,,,,,1,1,,1,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,
2995063587361072,,106142777972217,FRITA,,24,"12/10/2025 12:58",,,Lifetime,155266,99792,0,1774820.732,11.435,96007,0,959,889,27,43,1640897.496,133772.144,327.691,12.164421569519,11.382948069426,5.2853387096774,0,1,1,1,1,0.92,0.83,0.77,0.71,0.64,0.62,0.61,0.57,0.54,0.52,0.5,0.48,0.47,0.45,0.43,0.4,0.37,0.33,0.3,0.27,0.24,,,,,,,,,,,,,,,,,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.9,0.85,0.78,0.7,0.63,0.58,0.5,,,,,,,,,,,,,,,,,0,0,0,16767,16159,18138,17114,4025,6503,6576,7308,1465,984,1742,911,94479,1245,217,332,1040,267,50,169,175,78,196,265,39,76,33,10,19,29,21,288,,35,12,19,13,21,14,35,22,14,,68,,23,41,9,17,9,,,9,,,,43,96,,10,,,14,,14,,,,28,,,10,10,,,15,,,,,,,,,,,,,,,,,,,,,,,
1528950284818336,,106142777972217,FRITA,,29,"12/07/2025 12:01",,,Lifetime,595188,386568,0,8255644.007,13.811,372808,0,7031,6255,283,493,7756572.467,470724.662,8956.215,19.986219802148,13.561467956619,9.53803514377,0,1,1,1,1,0.93,0.84,0.77,0.74,0.71,0.68,0.65,0.62,0.59,0.58,0.57,0.57,0.54,0.52,0.51,0.51,0.49,0.48,0.46,0.44,0.43,0.42,0.41,0.41,0.39,0.35,0.31,0.23,0.18,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.96,0.94,0.91,0.88,0.85,0.82,0.8,0.79,0.78,0.75,0.68,0.59,0.46,0.36,,,,,,,,,0,0,3,51576,51327,60702,60527,15819,29014,26736,37869,11414,5895,17429,8302,347348,12871,2468,3902,3625,2937,551,1827,1492,957,472,1162,596,981,448,103,224,227,244,345,115,374,121,158,53,245,72,309,160,132,48,,58,123,130,,241,80,,,43,87,,49,87,60,,,,66,,,49,,,,,,83,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
862918489533087,,106142777972217,FRITA,,43,"12/02/2025 12:06",,,Lifetime,32217,20993,0,645335.996,20.442,20528,0,361,336,17,8,540406.116,104822.231,1.663,19.18415647877,20.709182448745,0.8315,0,0.99,1,0.99,0.98,0.92,0.83,0.76,0.73,0.71,0.7,0.68,0.68,0.65,0.64,0.64,0.63,0.63,0.61,0.6,0.59,0.59,0.58,0.57,0.56,0.55,0.54,0.53,0.53,0.51,0.41,0.4,0.39,0.39,0.38,0.38,0.37,0.36,0.35,0.34,0.33,0.32,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.95,0.94,0.94,0.92,0.91,0.9,0.88,0.86,0.85,0.84,0.83,0.81,0.8,0.79,0.78,0.77,0.76,0.74,0.73,0.71,0.69,0.68,0.66,0,0,0,7379,3484,1389,1924,3100,833,1107,502,157,245,115,99,18779,696,275,231,87,183,54,72,61,41,47,48,23,52,28,8,9,30,7,13,11,15,17,8,7,9,4,9,18,6,3,7,,14,8,,9,6,5,,5,4,,8,6,,,,6,8,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164340323813463,,106142777972217,FRITA,,29,"11/30/2025 11:35",,,Lifetime,196706,131250,0,2868778.213,14.717,129241,0,2322,2196,56,70,2644352.611,223676.82,748.782,16.90787705104,14.559470215742,9.8523947368421,0,1,1,1,1,0.92,0.86,0.82,0.78,0.76,0.74,0.71,0.69,0.67,0.64,0.62,0.59,0.58,0.57,0.57,0.56,0.55,0.53,0.51,0.5,0.49,0.48,0.46,0.45,0.43,0.41,0.38,0.3,0.25,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.97,0.95,0.92,0.89,0.87,0.85,0.83,0.81,0.79,0.76,0.73,0.66,0.53,0.45,,,,,,,,,0,0,0,36410,22896,11872,18324,12972,6779,9982,4243,1339,1441,1055,706,115416,5215,1522,1688,895,1099,357,743,504,359,202,393,230,324,183,59,82,118,92,65,64,88,83,101,42,84,26,116,99,83,,,26,80,53,,69,72,29,,23,58,,18,34,,,,23,41,,,,,19,,,,31,,35,,,,,,,,,,,,,,,,,,,,,,,,,,
713689124660463,,106142777972217,FRITA,,13,"11/26/2025 11:32",,,Lifetime,10924,4429,0,60792.551,5.768,4243,0,66,64,0,2,41970.5,18698.464,124.385,5.9322538071066,5.7258526603001,2.1445689655172,0,1,1,1,1,1,0.9,0.83,0.78,0.73,0.69,0.66,0.63,0.61,0.59,0.56,0.51,0.47,,,,,,,,,,,,,,,,,,,,,,,,,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1066,772,626,600,261,312,206,255,58,66,47,31,4072,89,22,25,35,26,8,8,11,7,14,16,2,5,3,2,1,4,2,27,,4,1,2,1,,1,3,1,2,1,5,,1,,1,,,,,,2,,2,10,7,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404854961246210,,106142777972217,FRITA,,25,"11/23/2025 11:35",,,Lifetime,73774,50843,0,1088063.392,14.738,49454,0,549,506,31,12,987273.856,100719.377,117.827,14.074815120179,14.813922364769,3.9275666666667,0,1,1,1,1,0.95,0.87,0.81,0.79,0.75,0.72,0.71,0.68,0.66,0.65,0.64,0.63,0.62,0.62,0.6,0.59,0.58,0.49,0.44,0.42,0.38,0.35,0.31,0.28,0.23,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.97,0.94,0.81,0.73,0.69,0.62,0.59,0.53,0.47,0.39,,,,,,,,,,,,,0,5.8,2,20003,10636,2269,3754,6966,2372,1759,751,430,629,182,151,41116,3966,932,1314,224,535,185,349,232,176,91,140,119,207,117,30,24,129,46,20,43,34,42,48,27,29,19,52,54,69,11,,13,45,25,,34,30,9,,15,42,,9,,,,,13,33,,,,13,,,,,11,,14,,,,,,,,,,,,,,,,,,,,,,,,,,
721608413767217,,106142777972217,FRITA,,18,"11/22/2025 08:31",,,Lifetime,10455,5515,0,74281.254,7.204,5413,0,77,72,3,2,47871.265,26356.98,53.009,7.6132235701906,7.0079439320744,3.1181764705882,0,1,1,1,1,0.92,0.82,0.71,0.64,0.58,0.53,0.48,0.45,0.41,0.39,0.37,0.36,0.34,0.33,0.32,0.29,0.27,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.89,0.84,,,,,,,,,,,,,,,,,,,,,0,0,0,1083,901,880,813,284,397,323,391,100,82,68,70,5051,87,45,42,58,31,10,20,19,10,17,22,7,6,4,3,2,6,5,3,1,3,,,2,,1,6,2,2,,2,2,1,,,1,1,,,,2,,,4,9,2,3,,1,,,8,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4422117248113575,,106142777972217,FRITA,,35,"11/21/2025 10:10",,,Lifetime,7139,3112,0,54581.414,8.179,3045,0,61,57,3,1,32892.88,21661.397,,9.1398299578059,7.6459507205951,0,0,1,1,1,1,0.85,0.75,0.69,0.63,0.58,0.53,0.49,0.48,0.45,0.42,0.4,0.39,0.37,0.35,0.32,0.31,0.3,0.28,0.27,0.26,0.25,0.24,0.23,0.21,0.2,0.18,0.18,0.17,0.16,0.15,0.15,0.14,0.14,,,,,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,0.85,0.83,0.8,0.75,0.72,0.69,0.66,0.63,0.61,0.57,0.54,0.49,0.48,0.46,0.45,0.43,0.42,0.41,0.39,,,,,0,0,0,656,513,449,438,168,261,187,191,73,48,38,26,2783,56,23,24,76,20,6,21,14,9,9,12,7,6,1,3,2,4,2,,,8,,4,1,,2,,2,2,1,,2,1,1,,,,,,,,,,,,1,,,,,,2,2,,,1,,,,,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,
1589710892023746,,106142777972217,FRITA,,18,"11/19/2025 11:05",,,Lifetime,13110,6110,0,96516.745,7.716,6110,0,90,76,10,4,66622.646,29674.655,219.444,7.8276589290425,7.6701181211144,7.0788387096774,0,1,1,1,1,0.95,0.84,0.79,0.73,0.69,0.65,0.61,0.58,0.55,0.51,0.49,0.46,0.44,0.42,0.39,0.32,0.29,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.78,0.7,,,,,,,,,,,,,,,,,,,,,0,0,0,1241,1059,923,843,342,448,375,360,116,90,88,62,5662,108,40,51,39,34,7,20,22,15,13,22,6,10,4,1,1,7,3,5,,4,3,2,1,1,1,1,2,2,,,2,1,,1,1,1,,,,1,,2,,,1,,1,2,,,1,,,,2,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,1,
1831155721096937,,106142777972217,FRITA,,24,"11/16/2025 11:04",,,Lifetime,130218,87564,0,1486169.026,11.68,87564,0,1049,909,74,66,1342158.873,140616.064,3223.222,13.314654294101,11.541329644344,8.8307452054795,0,1,1,1,1,1,0.9,0.8,0.68,0.68,0.63,0.61,0.58,0.54,0.52,0.49,0.49,0.47,0.46,0.45,0.43,0.41,0.38,0.38,0.35,0.32,0.29,0.25,0.2,0.18,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.93,0.86,0.86,0.79,0.73,0.65,0.57,0.47,0.4,,,,,,,,,,,,,0,0,0,10863,9713,18337,20020,2924,4014,7095,7829,1084,681,2086,1031,82446,1603,462,511,272,317,95,271,246,129,86,93,95,118,45,16,34,28,31,64,17,53,18,19,,15,16,44,41,19,8,,22,23,32,,22,14,,,9,15,7,9,13,,,,,8,,,15,,9,,,,12,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
25264960339806438,,106142777972217,FRITA,,20,"11/12/2025 12:05",,,Lifetime,57223,31787,0,503671.269,9.085,31787,0,361,340,7,14,442040.567,61012.783,617.919,9.6891826266476,9.0073060355367,9.8082380952381,0,1,1,1,1,0.92,0.85,0.78,0.72,0.69,0.63,0.59,0.54,0.5,0.47,0.44,0.42,0.39,0.38,0.34,0.27,0.24,,,,,,,,,,,,,,,,,,,,,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,0.86,0.69,0.6,,,,,,,,,,,,,,,,,,,,,0,0,0,7430,6212,3740,4092,2206,2178,2295,1307,448,398,279,201,30179,402,81,104,240,104,23,78,50,30,60,51,18,30,5,7,8,10,8,54,6,14,,9,5,8,3,13,6,7,3,5,10,7,6,,7,,,,4,,,,8,10,,,,,4,,9,,,,12,,,7,,6,,13,,,,,4,,,,,,,,,,,,,,,,,,
2888265014716533,,106142777972217,FRITA,,20,"11/09/2025 11:09",,,Lifetime,6612,2822,0,47373.013,7.452,2685,0,48,44,2,2,29064.277,18308.736,,8.101210619469,7.0940388088845,0,0,1,1,1,1,0.91,0.81,0.74,0.68,0.64,0.62,0.59,0.55,0.51,0.48,0.46,0.45,0.42,0.4,0.38,0.37,0.29,,,,,,,,,,,,,,,,,,,,,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.9,0.86,0.68,,,,,,,,,,,,,,,,,,,,,0,0,0,528,479,440,464,140,196,165,192,51,33,38,39,2555,63,15,24,41,16,7,3,7,3,9,12,5,4,,1,,1,1,5,,3,,1,1,1,1,,1,2,,3,3,1,,,1,,,,,,,,6,20,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,
1348828453547981,,106142777972217,FRITA,,14,"11/05/2025 11:52",,,Lifetime,76134,40335,0,578682.654,7.626,39463,0,359,329,18,12,525070.283,53483.082,113.034,7.5712177236693,7.6332922124177,4.70975,0,1,1,1,1,0.97,0.9,0.86,0.78,0.72,0.67,0.63,0.6,0.57,0.53,0.51,0.49,0.48,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12713,9952,3090,3762,3223,2848,1548,950,488,519,174,130,37416,726,166,183,551,144,29,95,50,35,196,113,33,41,22,11,14,7,15,106,7,16,17,20,10,8,8,16,12,7,,,7,10,12,,15,6,,,,5,,,12,9,,7,,8,6,,,5,,,16,,,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,
2687937304877911,,106142777972217,FRITA,,41,"11/02/2025 11:06",,,Lifetime,17932,12232,0,312982.018,17.372,12232,0,242,217,14,11,232244.819,80606.182,142.512,18.302882379655,17.094943835112,5.4812307692308,0,1,1,0.99,0.99,0.93,0.87,0.79,0.76,0.72,0.71,0.65,0.62,0.6,0.58,0.56,0.55,0.53,0.52,0.5,0.48,0.47,0.46,0.44,0.42,0.41,0.4,0.4,0.4,0.39,0.39,0.33,0.33,0.32,0.32,0.31,0.29,0.28,0.26,0.22,0.19,0.17,0.96,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.92,0.88,0.86,0.84,0.8,0.76,0.75,0.75,0.74,0.73,0.72,0.72,0.71,0.7,0.69,0.68,0.66,0.64,0.61,0.57,0.47,0.41,0.37,0,0,0,2731,2577,1400,1248,650,1281,445,748,351,212,238,118,11427,230,95,71,45,60,20,28,31,19,22,14,11,22,7,2,5,6,5,10,3,5,3,6,6,3,4,2,9,3,4,,5,5,3,,5,5,3,,,2,2,,2,,,,3,2,,,,4,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,
834738555711444,,106142777972217,FRITA,,22,"10/29/2025 12:09",,,Lifetime,32704,15292,0,263942.852,8.258,15128,0,217,204,6,7,219855.952,44072.783,12.899,8.9397125760649,8.1352803700278,3.22475,0,1,1,1,1,0.94,0.85,0.79,0.72,0.67,0.64,0.62,0.6,0.58,0.55,0.51,0.49,0.47,0.45,0.44,0.41,0.39,0.37,0.35,0.31,0.24,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.96,0.9,0.85,0.8,0.78,0.69,0.54,,,,,,,,,,,,,,,,,0,0,0,3139,3298,1939,1481,813,1562,523,948,474,270,280,165,14172,374,80,125,101,68,20,33,27,15,27,24,14,22,14,6,5,5,9,11,4,9,11,7,4,5,5,4,8,8,2,,7,10,4,,5,4,4,,4,3,,2,,,,2,3,3,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360804525430967,,106142777972217,FRITA,,29,"10/26/2025 12:21",,,Lifetime,11937,5214,0,105871.674,9.177,5214,0,112,94,14,4,75080.641,30581.953,209.08,9.6169663522013,9.0143643894825,7.7437037037037,0,1,1,1,1,0.94,0.89,0.8,0.76,0.71,0.68,0.65,0.63,0.61,0.6,0.58,0.56,0.54,0.52,0.49,0.47,0.45,0.44,0.42,0.41,0.4,0.39,0.38,0.35,0.33,0.3,0.25,0.19,0.16,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.94,0.9,0.86,0.84,0.82,0.78,0.76,0.75,0.72,0.67,0.63,0.59,0.49,0.38,0.32,,,,,,,,,0,0,0,1504,1027,529,507,462,347,239,227,81,65,51,33,4772,125,44,38,37,35,16,15,14,13,12,11,9,7,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344797854004599,,106142777972217,FRITA,,28,"10/22/2025 12:12",,,Lifetime,177449,100949,0,2192873.911,12.396,97989,0,2795,2534,105,156,2018660.821,168742.841,5277.721,17.860165220152,12.095533188744,9.7735574074074,0,1,1,1,1,0.91,0.85,0.82,0.76,0.7,0.66,0.65,0.63,0.62,0.6,0.58,0.57,0.56,0.54,0.52,0.51,0.49,0.47,0.45,0.44,0.4,0.33,0.28,0.24,0.21,,,,,,,,,,,,,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,0.92,0.9,0.86,0.82,0.8,0.78,0.71,0.58,0.5,0.44,0.39,,,,,,,,,,,,,0,0,1,26679,24876,8046,7179,6318,10437,2124,4259,3850,1989,1754,806,88163,4249,888,1140,1017,1328,315,445,342,153,190,435,184,238,188,62,55,80,83,43,32,90,74,79,57,78,42,86,43,50,,15,27,30,57,,63,32,30,,,21,,18,,,,,22,28,,,,33,25,,,,14,,25,,,,,,,,,,,,,,,,,,,,,,,,,,
1195886889055241,,106142777972217,FRITA,,41,"10/19/2025 12:41",,,Lifetime,9241,4657,0,105685.835,11.792,4514,0,113,106,7,0,72079.513,33606.322,,13.346434471803,11.185523432651,0,0,0.99,0.99,0.99,0.99,0.85,0.79,0.74,0.7,0.68,0.66,0.6,0.58,0.56,0.55,0.52,0.51,0.49,0.48,0.47,0.46,0.45,0.44,0.44,0.43,0.42,0.42,0.41,0.4,0.39,0.38,0.33,0.29,0.25,0.22,0.18,0.13,0.11,0.1,0.08,0.08,0.07,0.97,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.92,0.9,0.88,0.87,0.86,0.85,0.83,0.83,0.81,0.79,0.77,0.76,0.73,0.64,0.56,0.5,0.42,0.31,0.26,0.23,0.2,0.18,0.17,0,0,0,966,890,662,570,234,384,220,294,97,77,88,52,4271,110,34,38,34,29,13,15,7,11,15,14,8,4,11,2,2,4,1,2,1,1,1,1,,1,1,3,3,1,1,,2,2,1,,1,1,1,,1,1,,,1,,1,2,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
25469013002686945,,106142777972217,FRITA,,28,"10/15/2025 13:29",,,Lifetime,195377,126892,0,2888795.851,14.385,119547,0,2301,2109,74,118,2630576.696,257296.968,1188.123,17.453328449328,14.146180883958,9.1394076923077,0,1,1,1,1,0.95,0.89,0.85,0.82,0.8,0.77,0.75,0.72,0.7,0.69,0.67,0.65,0.64,0.61,0.58,0.55,0.52,0.46,0.42,0.39,0.37,0.33,0.29,0.26,0.23,,,,,,,,,,,,,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.9,0.85,0.8,0.71,0.65,0.6,0.57,0.52,0.46,0.4,0.37,,,,,,,,,,,,,0,0,0,21757,16425,20483,25088,7027,6022,11554,8637,1648,1157,2727,1541,118775,2599,890,811,506,584,182,332,230,154,114,200,123,183,104,27,38,49,63,64,29,52,31,28,19,45,15,68,58,31,13,10,11,30,49,,49,25,,,13,12,,11,12,,,,,16,,,12,,,,,,11,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
